id_pedido,id_cliente,fecha,hora,id_departamento,id_seccion,id_producto,nombre_producto,precio_unitario,cantidad,precio_total
1217,857,2023-05-17,1189,1,3,17,Manzanas Rojas kg,3.4,2,6.8
1217,857,2023-05-17,1189,2,5,41,Vino Tinto 750ml,12.5,1,12.5
1218,533,2023-01-09,984,1,2,9,Pollo Entero kg,5.2,1,5.2
1218,533,2023-01-09,984,1,3,24,Papas kg,1.9,1,1.9
1218,533,2023-01-09,984,1,3,23,Zanahorias kg,2.2,2,4.4
1218,533,2023-01-09,984,1,3,20,Cebollas kg,1.8,1,1.8
1218,533,2023-01-09,984,2,5,45,Vino Blanco 750ml,11.8,1,11.8
1218,533,2023-01-09,984,1,1,4,Mantequilla 250g,4.5,2,9.0
1218,533,2023-01-09,984,4,8,69,Crema Hidratante 200ml,7.9,3,23.7
1219,329,2024-05-06,1750,2,5,41,Vino Tinto 750ml,12.5,3,37.5
1219,329,2024-05-06,1750,2,5,45,Vino Blanco 750ml,11.8,1,11.8
1219,329,2024-05-06,1750,1,1,3,Queso Manchego 200g,8.9,2,17.8
1219,329,2024-05-06,1750,1,3,25,Ajos kg,4.5,2,9.0
1219,329,2024-05-06,1750,3,6,52,Desinfectante 1L,3.8,2,7.6
1219,329,2024-05-06,1750,3,7,57,Toallas de Papel 6 rollos,7.2,2,14.4
1219,329,2024-05-06,1750,3,6,53,Limpiador Multiuso 500ml,2.6,1,2.6
1219,329,2024-05-06,1750,4,9,74,Maquillaje Base 30ml,18.9,3,56.7
1220,748,2024-07-21,1293,2,4,36,Agua Mineral 1.5L,1.2,1,1.2
1220,748,2024-07-21,1293,2,4,37,Jugo de Naranja 1L,4.5,2,9.0
1220,748,2024-07-21,1293,2,4,39,Te Helado 1.5L,3.1,1,3.1
1220,748,2024-07-21,1293,1,2,16,Jamón Serrano 200g,9.5,2,19.0
1220,748,2024-07-21,1293,3,7,61,Papel Aluminio 30m,4.2,2,8.4
1220,748,2024-07-21,1293,1,3,23,Zanahorias kg,2.2,3,6.6
1221,990,2024-11-02,1993,1,1,1,Leche Entera 1L,2.5,4,10.0
1221,990,2024-11-02,1993,1,10,26,Pan Integral 500g,2.8,3,8.4
1221,990,2024-11-02,1993,1,1,4,Mantequilla 250g,4.5,1,4.5
1221,990,2024-11-02,1993,3,6,48,Detergente Líquido 1L,4.8,1,4.8
1221,990,2024-11-02,1993,3,6,49,Suavizante 900ml,3.5,1,3.5
1221,990,2024-11-02,1993,3,7,56,Papel Higiénico 12 rollos,8.5,1,8.5
1221,990,2024-11-02,1993,4,9,74,Maquillaje Base 30ml,18.9,1,18.9
1222,875,2023-12-01,2146,1,2,11,Lomo de Cerdo kg,15.8,1,15.8
1222,875,2023-12-01,2146,1,3,17,Manzanas Rojas kg,3.4,1,3.4
1222,875,2023-12-01,2146,2,5,41,Vino Tinto 750ml,12.5,4,50.0
1222,875,2023-12-01,2146,2,5,40,Cerveza Lager 6pack,8.9,2,17.8
1222,875,2023-12-01,2146,2,4,32,Coca Cola 2L,3.5,3,10.5
1222,875,2023-12-01,2146,3,7,58,Servilletas 200 unidades,2.4,2,4.8
1222,875,2023-12-01,2146,1,3,22,Naranjas kg,2.8,1,2.8
1223,428,2023-11-12,1346,4,9,72,Crema Facial 50ml,15.9,3,47.7
1223,428,2023-11-12,1346,4,9,73,Protector Solar 100ml,12.5,1,12.5
1223,428,2023-11-12,1346,4,9,79,Serum Vitamina C 30ml,22.5,2,45.0
1223,428,2023-11-12,1346,1,3,19,Tomates kg,4.2,2,8.4
1223,428,2023-11-12,1346,1,3,20,Cebollas kg,1.8,1,1.8
1223,428,2023-11-12,1346,1,3,23,Zanahorias kg,2.2,1,2.2
1223,428,2023-11-12,1346,1,3,21,Lechuga unidad,1.5,3,4.5
1224,733,2024-05-25,2051,1,3,24,Papas kg,1.9,3,5.7
1224,733,2024-05-25,2051,3,7,58,Servilletas 200 unidades,2.4,3,7.2
1224,733,2024-05-25,2051,4,9,78,Removedor Maquillaje 200ml,7.8,1,7.8
1225,179,2023-07-11,1969,3,6,48,Detergente Líquido 1L,4.8,1,4.8
1225,179,2023-07-11,1969,3,6,49,Suavizante 900ml,3.5,2,7.0
1225,179,2023-07-11,1969,3,7,56,Papel Higiénico 12 rollos,8.5,3,25.5
1225,179,2023-07-11,1969,4,8,68,Desodorante 150ml,4.8,1,4.8
1225,179,2023-07-11,1969,4,8,64,Champú 400ml,6.5,4,26.0
1225,179,2023-07-11,1969,1,2,15,Salchichas kg,6.8,3,20.4
1226,134,2024-06-15,1297,2,4,36,Agua Mineral 1.5L,1.2,1,1.2
1226,134,2024-06-15,1297,2,4,37,Jugo de Naranja 1L,4.5,3,13.5
1226,134,2024-06-15,1297,2,4,39,Te Helado 1.5L,3.1,1,3.1
1226,134,2024-06-15,1297,1,1,2,Yogur Natural 500g,3.2,2,6.4
1226,134,2024-06-15,1297,1,10,30,Tostadas 300g,2.9,2,5.8
1226,134,2024-06-15,1297,1,1,7,Crema de Leche 200ml,2.8,3,8.4
1226,134,2024-06-15,1297,4,8,71,Enjuague Bucal 500ml,5.2,3,15.6
1226,134,2024-06-15,1297,1,3,25,Ajos kg,4.5,2,9.0
1227,449,2024-06-02,1965,1,3,19,Tomates kg,4.2,2,8.4
1227,449,2024-06-02,1965,1,3,20,Cebollas kg,1.8,1,1.8
1227,449,2024-06-02,1965,1,3,23,Zanahorias kg,2.2,1,2.2
1227,449,2024-06-02,1965,1,3,24,Papas kg,1.9,3,5.7
1227,449,2024-06-02,1965,1,10,31,Pan de Molde 700g,3.2,2,6.4
1228,18,2023-02-11,1213,4,9,72,Crema Facial 50ml,15.9,3,47.7
1228,18,2023-02-11,1213,4,9,73,Protector Solar 100ml,12.5,3,37.5
1228,18,2023-02-11,1213,4,9,79,Serum Vitamina C 30ml,22.5,1,22.5
1229,69,2023-04-23,1742,1,2,11,Lomo de Cerdo kg,15.8,2,31.6
1229,69,2023-04-23,1742,1,3,17,Manzanas Rojas kg,3.4,2,6.8
1229,69,2023-04-23,1742,2,5,41,Vino Tinto 750ml,12.5,1,12.5
1229,69,2023-04-23,1742,1,3,25,Ajos kg,4.5,3,13.5
1230,680,2024-08-23,1513,4,8,67,Pasta Dental 100ml,3.5,2,7.0
1230,680,2024-08-23,1513,4,8,70,Cepillo de Dientes,2.8,1,2.8
1230,680,2024-08-23,1513,4,8,71,Enjuague Bucal 500ml,5.2,1,5.2
1230,680,2024-08-23,1513,1,1,8,Queso Fresco 300g,5.2,1,5.2
1231,216,2024-04-26,969,2,5,40,Cerveza Lager 6pack,8.9,1,8.9
1231,216,2024-04-26,969,2,4,32,Coca Cola 2L,3.5,1,3.5
1231,216,2024-04-26,969,3,7,58,Servilletas 200 unidades,2.4,1,2.4
1231,216,2024-04-26,969,3,6,51,Lavavajillas 750ml,2.9,1,2.9
1232,420,2023-05-01,1742,2,4,37,Jugo de Naranja 1L,4.5,1,4.5
1232,420,2023-05-01,1742,1,10,27,Croissants 6 unidades,4.5,1,4.5
1232,420,2023-05-01,1742,2,4,36,Agua Mineral 1.5L,1.2,1,1.2
1232,420,2023-05-01,1742,2,4,37,Jugo de Naranja 1L,4.5,1,4.5
1232,420,2023-05-01,1742,2,4,39,Te Helado 1.5L,3.1,1,3.1
1233,140,2023-02-02,1714,4,8,68,Desodorante 150ml,4.8,1,4.8
1233,140,2023-02-02,1714,3,7,57,Toallas de Papel 6 rollos,7.2,2,14.4
1233,140,2023-02-02,1714,2,4,32,Coca Cola 2L,3.5,2,7.0
1234,586,2023-02-07,1401,1,2,11,Lomo de Cerdo kg,15.8,2,31.6
1234,586,2023-02-07,1401,1,3,17,Manzanas Rojas kg,3.4,1,3.4
1234,586,2023-02-07,1401,2,5,41,Vino Tinto 750ml,12.5,3,37.5
1235,107,2023-11-05,1866,1,2,9,Pollo Entero kg,5.2,2,10.4
1235,107,2023-11-05,1866,1,3,24,Papas kg,1.9,2,3.8
1235,107,2023-11-05,1866,1,3,23,Zanahorias kg,2.2,2,4.4
1235,107,2023-11-05,1866,1,3,20,Cebollas kg,1.8,1,1.8
1235,107,2023-11-05,1866,1,1,2,Yogur Natural 500g,3.2,1,3.2
1235,107,2023-11-05,1866,1,10,30,Tostadas 300g,2.9,1,2.9
1236,138,2024-11-11,1468,1,2,9,Pollo Entero kg,5.2,4,20.8
1236,138,2024-11-11,1468,1,3,24,Papas kg,1.9,1,1.9
1236,138,2024-11-11,1468,1,3,23,Zanahorias kg,2.2,1,2.2
1236,138,2024-11-11,1468,1,3,20,Cebollas kg,1.8,2,3.6
1236,138,2024-11-11,1468,2,5,47,Cerveza Sin Alcohol 6pack,7.2,3,21.6
1237,825,2024-11-01,802,4,9,73,Protector Solar 100ml,12.5,2,25.0
1237,825,2024-11-01,802,4,9,77,Mascarilla Facial,4.9,2,9.8
1237,825,2024-11-01,802,2,5,45,Vino Blanco 750ml,11.8,3,35.4
1237,825,2024-11-01,802,1,3,17,Manzanas Rojas kg,3.4,2,6.8
1238,122,2023-08-23,1729,3,6,50,Jabón en Polvo 1kg,5.2,1,5.2
1238,122,2023-08-23,1729,3,6,55,Blanqueador 1L,2.8,2,5.6
1238,122,2023-08-23,1729,3,7,62,Bolsas de Basura 50 unidades,3.9,1,3.9
1238,122,2023-08-23,1729,4,8,70,Cepillo de Dientes,2.8,3,8.4
1238,122,2023-08-23,1729,2,5,47,Cerveza Sin Alcohol 6pack,7.2,1,7.2
1239,27,2023-03-18,1119,1,1,2,Yogur Natural 500g,3.2,1,3.2
1239,27,2023-03-18,1119,1,10,30,Tostadas 300g,2.9,1,2.9
1240,507,2023-08-25,1941,2,5,40,Cerveza Lager 6pack,8.9,3,26.7
1240,507,2023-08-25,1941,2,4,32,Coca Cola 2L,3.5,1,3.5
1240,507,2023-08-25,1941,3,7,58,Servilletas 200 unidades,2.4,1,2.4
1240,507,2023-08-25,1941,1,2,11,Lomo de Cerdo kg,15.8,1,15.8
1240,507,2023-08-25,1941,3,7,56,Papel Higiénico 12 rollos,8.5,1,8.5
1240,507,2023-08-25,1941,3,6,55,Blanqueador 1L,2.8,2,5.6
1241,328,2023-04-20,1501,2,4,36,Agua Mineral 1.5L,1.2,1,1.2
1241,328,2023-04-20,1501,2,4,37,Jugo de Naranja 1L,4.5,1,4.5
1241,328,2023-04-20,1501,2,4,39,Te Helado 1.5L,3.1,1,3.1
1241,328,2023-04-20,1501,1,3,25,Ajos kg,4.5,3,13.5
1241,328,2023-04-20,1501,1,1,5,Leche Descremada 1L,2.3,4,9.2
1241,328,2023-04-20,1501,2,4,32,Coca Cola 2L,3.5,2,7.0
1242,378,2024-10-17,1724,2,5,41,Vino Tinto 750ml,12.5,1,12.5
1242,378,2024-10-17,1724,2,5,45,Vino Blanco 750ml,11.8,1,11.8
1242,378,2024-10-17,1724,1,1,3,Queso Manchego 200g,8.9,1,8.9
1242,378,2024-10-17,1724,1,1,2,Yogur Natural 500g,3.2,1,3.2
1242,378,2024-10-17,1724,1,10,30,Tostadas 300g,2.9,1,2.9
1242,378,2024-10-17,1724,3,6,48,Detergente Líquido 1L,4.8,3,14.4
1242,378,2024-10-17,1724,2,4,37,Jugo de Naranja 1L,4.5,1,4.5
1243,114,2024-03-20,805,2,4,37,Jugo de Naranja 1L,4.5,1,4.5
1243,114,2024-03-20,805,1,10,27,Croissants 6 unidades,4.5,1,4.5
1244,236,2024-02-27,1934,2,4,36,Agua Mineral 1.5L,1.2,1,1.2
1244,236,2024-02-27,1934,2,4,37,Jugo de Naranja 1L,4.5,1,4.5
1244,236,2024-02-27,1934,2,4,39,Te Helado 1.5L,3.1,1,3.1
1244,236,2024-02-27,1934,1,3,21,Lechuga unidad,1.5,2,3.0
1244,236,2024-02-27,1934,3,6,55,Blanqueador 1L,2.8,1,2.8
1244,236,2024-02-27,1934,4,8,67,Pasta Dental 100ml,3.5,1,3.5
1245,890,2024-08-29,862,2,5,44,Cerveza Artesanal 500ml,6.5,2,13.0
1246,201,2024-04-19,972,1,1,1,Leche Entera 1L,2.5,1,2.5
1246,201,2024-04-19,972,1,10,26,Pan Integral 500g,2.8,1,2.8
1246,201,2024-04-19,972,1,1,4,Mantequilla 250g,4.5,1,4.5
1247,370,2023-02-18,1389,2,4,36,Agua Mineral 1.5L,1.2,1,1.2
1247,370,2023-02-18,1389,3,7,63,Papel Encerado 25m,3.6,1,3.6
1247,370,2023-02-18,1389,2,4,39,Te Helado 1.5L,3.1,1,3.1
1248,18,2023-07-21,850,2,5,42,Whisky 750ml,35.0,2,70.0
1248,18,2023-07-21,850,2,4,36,Agua Mineral 1.5L,1.2,2,2.4
1248,18,2023-07-21,850,3,7,58,Servilletas 200 unidades,2.4,1,2.4
1248,18,2023-07-21,850,3,6,55,Blanqueador 1L,2.8,1,2.8
1249,342,2024-07-28,811,2,4,32,Coca Cola 2L,3.5,1,3.5
1249,342,2024-07-28,811,2,4,35,Sprite 1.5L,2.8,1,2.8
1249,342,2024-07-28,811,2,4,38,Agua Con Gas 1L,1.8,1,1.8
1249,342,2024-07-28,811,1,2,9,Pollo Entero kg,5.2,1,5.2
1249,342,2024-07-28,811,1,3,24,Papas kg,1.9,1,1.9
1249,342,2024-07-28,811,1,3,23,Zanahorias kg,2.2,1,2.2
1249,342,2024-07-28,811,1,3,20,Cebollas kg,1.8,3,5.4
1249,342,2024-07-28,811,2,4,33,Pepsi 1.5L,2.9,1,2.9
1249,342,2024-07-28,811,3,7,56,Papel Higiénico 12 rollos,8.5,1,8.5
1249,342,2024-07-28,811,3,6,51,Lavavajillas 750ml,2.9,1,2.9
1250,103,2024-02-29,1671,2,5,40,Cerveza Lager 6pack,8.9,2,17.8
1250,103,2024-02-29,1671,2,4,32,Coca Cola 2L,3.5,1,3.5
1250,103,2024-02-29,1671,3,7,58,Servilletas 200 unidades,2.4,2,4.8
1251,128,2024-11-13,1757,1,1,5,Leche Descremada 1L,2.3,1,2.3
1251,128,2024-11-13,1757,1,1,3,Queso Manchego 200g,8.9,2,17.8
1251,128,2024-11-13,1757,2,4,34,Fanta Naranja 2L,3.2,2,6.4
1251,128,2024-11-13,1757,4,9,75,Lápiz Labial,8.5,3,25.5
1251,128,2024-11-13,1757,1,10,31,Pan de Molde 700g,3.2,2,6.4
1251,128,2024-11-13,1757,4,8,70,Cepillo de Dientes,2.8,1,2.8
1251,128,2024-11-13,1757,4,8,71,Enjuague Bucal 500ml,5.2,1,5.2
1252,725,2023-09-13,2167,2,4,37,Jugo de Naranja 1L,4.5,3,13.5
1252,725,2023-09-13,2167,1,10,27,Croissants 6 unidades,4.5,1,4.5
1252,725,2023-09-13,2167,3,6,50,Jabón en Polvo 1kg,5.2,3,15.6
1252,725,2023-09-13,2167,3,6,55,Blanqueador 1L,2.8,3,8.4
1252,725,2023-09-13,2167,3,7,62,Bolsas de Basura 50 unidades,3.9,3,11.7
1253,542,2024-02-09,2041,1,10,29,Galletas Integrales 400g,3.8,1,3.8
1253,542,2024-02-09,2041,1,2,9,Pollo Entero kg,5.2,1,5.2
1253,542,2024-02-09,2041,1,10,26,Pan Integral 500g,2.8,1,2.8
1254,618,2024-02-29,1582,4,8,67,Pasta Dental 100ml,3.5,1,3.5
1254,618,2024-02-29,1582,4,8,70,Cepillo de Dientes,2.8,1,2.8
1254,618,2024-02-29,1582,4,8,71,Enjuague Bucal 500ml,5.2,4,20.8
1255,585,2024-05-11,1782,1,2,10,Carne Molida kg,12.5,2,25.0
1255,585,2024-05-11,1782,1,3,19,Tomates kg,4.2,2,8.4
1255,585,2024-05-11,1782,1,3,25,Ajos kg,4.5,2,9.0
1255,585,2024-05-11,1782,1,3,24,Papas kg,1.9,3,5.7
1255,585,2024-05-11,1782,1,10,27,Croissants 6 unidades,4.5,4,18.0
1255,585,2024-05-11,1782,4,8,66,Jabón Corporal 250ml,4.2,1,4.2
1256,729,2023-01-16,937,2,4,34,Fanta Naranja 2L,3.2,1,3.2
1256,729,2023-01-16,937,1,3,22,Naranjas kg,2.8,1,2.8
1256,729,2023-01-16,937,3,7,56,Papel Higiénico 12 rollos,8.5,1,8.5
1256,729,2023-01-16,937,1,3,18,Plátanos kg,2.1,3,6.3
1256,729,2023-01-16,937,1,1,4,Mantequilla 250g,4.5,3,13.5
1257,421,2023-04-19,982,1,3,25,Ajos kg,4.5,3,13.5
1257,421,2023-04-19,982,1,2,13,Pechuga de Pollo kg,8.7,2,17.4
1257,421,2023-04-19,982,4,8,70,Cepillo de Dientes,2.8,1,2.8
1258,586,2024-12-01,2059,2,4,32,Coca Cola 2L,3.5,1,3.5
1258,586,2024-12-01,2059,2,4,35,Sprite 1.5L,2.8,1,2.8
1258,586,2024-12-01,2059,2,4,38,Agua Con Gas 1L,1.8,1,1.8
1258,586,2024-12-01,2059,1,2,15,Salchichas kg,6.8,3,20.4
1259,602,2024-05-30,2081,4,8,66,Jabón Corporal 250ml,4.2,3,12.6
1259,602,2024-05-30,2081,1,1,4,Mantequilla 250g,4.5,3,13.5
1260,916,2024-07-13,1617,1,2,9,Pollo Entero kg,5.2,2,10.4
1260,916,2024-07-13,1617,1,3,24,Papas kg,1.9,1,1.9
1260,916,2024-07-13,1617,1,3,23,Zanahorias kg,2.2,4,8.8
1260,916,2024-07-13,1617,1,3,20,Cebollas kg,1.8,4,7.2
1260,916,2024-07-13,1617,2,5,46,Ron 750ml,28.9,1,28.9
1260,916,2024-07-13,1617,4,8,67,Pasta Dental 100ml,3.5,3,10.5
1260,916,2024-07-13,1617,4,8,66,Jabón Corporal 250ml,4.2,2,8.4
1261,266,2023-03-05,852,3,6,52,Desinfectante 1L,3.8,3,11.4
1261,266,2023-03-05,852,3,7,57,Toallas de Papel 6 rollos,7.2,1,7.2
1261,266,2023-03-05,852,3,6,53,Limpiador Multiuso 500ml,2.6,1,2.6
1262,307,2024-07-30,974,1,3,25,Ajos kg,4.5,3,13.5
1262,307,2024-07-30,974,4,8,66,Jabón Corporal 250ml,4.2,2,8.4
1263,811,2024-08-27,1353,2,5,40,Cerveza Lager 6pack,8.9,1,8.9
1263,811,2024-08-27,1353,2,4,32,Coca Cola 2L,3.5,2,7.0
1263,811,2024-08-27,1353,3,7,58,Servilletas 200 unidades,2.4,1,2.4
1263,811,2024-08-27,1353,2,4,32,Coca Cola 2L,3.5,1,3.5
1263,811,2024-08-27,1353,2,4,35,Sprite 1.5L,2.8,3,8.4
1263,811,2024-08-27,1353,2,4,38,Agua Con Gas 1L,1.8,1,1.8
1263,811,2024-08-27,1353,4,9,75,Lápiz Labial,8.5,2,17.0
1263,811,2024-08-27,1353,3,7,62,Bolsas de Basura 50 unidades,3.9,1,3.9
1263,811,2024-08-27,1353,1,1,7,Crema de Leche 200ml,2.8,1,2.8
1264,658,2024-05-21,1930,1,3,25,Ajos kg,4.5,1,4.5
1264,658,2024-05-21,1930,3,6,49,Suavizante 900ml,3.5,3,10.5
1264,658,2024-05-21,1930,2,5,46,Ron 750ml,28.9,1,28.9
1265,657,2024-11-05,2172,2,4,37,Jugo de Naranja 1L,4.5,1,4.5
1265,657,2024-11-05,2172,1,10,27,Croissants 6 unidades,4.5,1,4.5
1265,657,2024-11-05,2172,4,9,79,Serum Vitamina C 30ml,22.5,1,22.5
1265,657,2024-11-05,2172,3,6,49,Suavizante 900ml,3.5,2,7.0
1266,464,2023-01-27,1344,4,8,64,Champú 400ml,6.5,1,6.5
1266,464,2023-01-27,1344,4,8,65,Acondicionador 400ml,6.8,1,6.8
1266,464,2023-01-27,1344,4,8,66,Jabón Corporal 250ml,4.2,1,4.2
1266,464,2023-01-27,1344,4,9,72,Crema Facial 50ml,15.9,3,47.7
1267,846,2024-08-16,1297,2,5,40,Cerveza Lager 6pack,8.9,2,17.8
1267,846,2024-08-16,1297,2,4,32,Coca Cola 2L,3.5,2,7.0
1267,846,2024-08-16,1297,3,7,58,Servilletas 200 unidades,2.4,2,4.8
1268,548,2023-08-16,1344,1,2,9,Pollo Entero kg,5.2,1,5.2
1268,548,2023-08-16,1344,1,3,24,Papas kg,1.9,1,1.9
1268,548,2023-08-16,1344,1,3,23,Zanahorias kg,2.2,4,8.8
1268,548,2023-08-16,1344,1,3,20,Cebollas kg,1.8,2,3.6
1268,548,2023-08-16,1344,2,5,41,Vino Tinto 750ml,12.5,2,25.0
1268,548,2023-08-16,1344,2,5,45,Vino Blanco 750ml,11.8,1,11.8
1268,548,2023-08-16,1344,1,1,3,Queso Manchego 200g,8.9,1,8.9
1268,548,2023-08-16,1344,2,4,34,Fanta Naranja 2L,3.2,3,9.6
1269,76,2023-04-02,1414,2,5,40,Cerveza Lager 6pack,8.9,2,17.8
1269,76,2023-04-02,1414,2,4,32,Coca Cola 2L,3.5,1,3.5
1269,76,2023-04-02,1414,3,7,58,Servilletas 200 unidades,2.4,1,2.4
1269,76,2023-04-02,1414,1,3,19,Tomates kg,4.2,2,8.4
1269,76,2023-04-02,1414,1,3,20,Cebollas kg,1.8,3,5.4
1269,76,2023-04-02,1414,1,3,23,Zanahorias kg,2.2,1,2.2
1269,76,2023-04-02,1414,1,10,27,Croissants 6 unidades,4.5,4,18.0
1270,329,2023-02-14,1321,3,6,50,Jabón en Polvo 1kg,5.2,3,15.6
1270,329,2023-02-14,1321,3,6,55,Blanqueador 1L,2.8,1,2.8
1270,329,2023-02-14,1321,3,7,62,Bolsas de Basura 50 unidades,3.9,4,15.6
1271,149,2023-11-06,1814,4,9,72,Crema Facial 50ml,15.9,1,15.9
1271,149,2023-11-06,1814,4,9,73,Protector Solar 100ml,12.5,2,25.0
1271,149,2023-11-06,1814,4,9,79,Serum Vitamina C 30ml,22.5,1,22.5
1271,149,2023-11-06,1814,3,6,48,Detergente Líquido 1L,4.8,3,14.4
1271,149,2023-11-06,1814,3,6,49,Suavizante 900ml,3.5,1,3.5
1271,149,2023-11-06,1814,3,7,56,Papel Higiénico 12 rollos,8.5,2,17.0
1271,149,2023-11-06,1814,2,4,38,Agua Con Gas 1L,1.8,3,5.4
1272,130,2023-03-08,1856,4,9,77,Mascarilla Facial,4.9,2,9.8
1272,130,2023-03-08,1856,4,8,69,Crema Hidratante 200ml,7.9,2,15.8
1272,130,2023-03-08,1856,4,9,74,Maquillaje Base 30ml,18.9,2,37.8
1273,473,2023-01-03,1620,1,3,19,Tomates kg,4.2,1,4.2
1274,278,2023-03-23,1706,1,1,2,Yogur Natural 500g,3.2,2,6.4
1274,278,2023-03-23,1706,1,10,30,Tostadas 300g,2.9,3,8.7
1274,278,2023-03-23,1706,1,2,11,Lomo de Cerdo kg,15.8,2,31.6
1274,278,2023-03-23,1706,1,3,17,Manzanas Rojas kg,3.4,2,6.8
1274,278,2023-03-23,1706,2,5,41,Vino Tinto 750ml,12.5,2,25.0
1274,278,2023-03-23,1706,3,6,51,Lavavajillas 750ml,2.9,3,8.7
1275,406,2023-09-12,1991,3,6,50,Jabón en Polvo 1kg,5.2,1,5.2
1275,406,2023-09-12,1991,3,6,55,Blanqueador 1L,2.8,2,5.6
1275,406,2023-09-12,1991,3,7,62,Bolsas de Basura 50 unidades,3.9,4,15.6
1275,406,2023-09-12,1991,4,9,73,Protector Solar 100ml,12.5,3,37.5
1275,406,2023-09-12,1991,2,5,40,Cerveza Lager 6pack,8.9,1,8.9
1275,406,2023-09-12,1991,1,2,12,Chuletas de Cordero kg,22.9,1,22.9
1276,696,2023-05-19,2026,2,4,32,Coca Cola 2L,3.5,1,3.5
1276,696,2023-05-19,2026,2,4,35,Sprite 1.5L,2.8,1,2.8
1276,696,2023-05-19,2026,2,4,38,Agua Con Gas 1L,1.8,2,3.6
1276,696,2023-05-19,2026,4,8,64,Champú 400ml,6.5,1,6.5
1276,696,2023-05-19,2026,4,8,65,Acondicionador 400ml,6.8,3,20.4
1276,696,2023-05-19,2026,4,8,66,Jabón Corporal 250ml,4.2,2,8.4
1276,696,2023-05-19,2026,1,1,6,Yogur Griego 400g,4.8,2,9.6
1276,696,2023-05-19,2026,2,5,45,Vino Blanco 750ml,11.8,3,35.4
1276,696,2023-05-19,2026,1,2,15,Salchichas kg,6.8,1,6.8
1277,421,2023-11-18,1309,1,3,17,Manzanas Rojas kg,3.4,1,3.4
1277,421,2023-11-18,1309,1,2,13,Pechuga de Pollo kg,8.7,2,17.4
1277,421,2023-11-18,1309,4,8,66,Jabón Corporal 250ml,4.2,1,4.2
1277,421,2023-11-18,1309,4,9,75,Lápiz Labial,8.5,1,8.5
1277,421,2023-11-18,1309,2,4,34,Fanta Naranja 2L,3.2,1,3.2
1278,587,2024-11-02,2133,2,5,42,Whisky 750ml,35.0,1,35.0
1278,587,2024-11-02,2133,2,4,36,Agua Mineral 1.5L,1.2,1,1.2
1278,587,2024-11-02,2133,1,3,23,Zanahorias kg,2.2,1,2.2
1278,587,2024-11-02,2133,1,1,7,Crema de Leche 200ml,2.8,3,8.4
1279,446,2024-07-24,2056,3,6,52,Desinfectante 1L,3.8,3,11.4
1279,446,2024-07-24,2056,3,7,57,Toallas de Papel 6 rollos,7.2,3,21.6
1279,446,2024-07-24,2056,3,6,53,Limpiador Multiuso 500ml,2.6,1,2.6
1279,446,2024-07-24,2056,1,3,21,Lechuga unidad,1.5,3,4.5
1279,446,2024-07-24,2056,1,1,2,Yogur Natural 500g,3.2,1,3.2
1280,551,2024-03-29,1496,4,9,74,Maquillaje Base 30ml,18.9,4,75.6
1280,551,2024-03-29,1496,3,7,58,Servilletas 200 unidades,2.4,1,2.4
1280,551,2024-03-29,1496,2,5,40,Cerveza Lager 6pack,8.9,2,17.8
1280,551,2024-03-29,1496,2,5,41,Vino Tinto 750ml,12.5,2,25.0
1281,249,2024-03-11,1067,3,6,48,Detergente Líquido 1L,4.8,3,14.4
1281,249,2024-03-11,1067,2,4,34,Fanta Naranja 2L,3.2,2,6.4
1281,249,2024-03-11,1067,3,6,52,Desinfectante 1L,3.8,3,11.4
1282,345,2023-07-08,1657,1,1,7,Crema de Leche 200ml,2.8,1,2.8
1282,345,2023-07-08,1657,1,2,14,Costillas de Res kg,18.4,3,55.2
1282,345,2023-07-08,1657,3,6,51,Lavavajillas 750ml,2.9,1,2.9
1282,345,2023-07-08,1657,2,5,43,Vodka 750ml,25.9,2,51.8
1282,345,2023-07-08,1657,2,5,45,Vino Blanco 750ml,11.8,1,11.8
1282,345,2023-07-08,1657,1,10,30,Tostadas 300g,2.9,1,2.9
1282,345,2023-07-08,1657,4,9,79,Serum Vitamina C 30ml,22.5,1,22.5
1283,988,2024-04-07,1676,3,7,61,Papel Aluminio 30m,4.2,2,8.4
1283,988,2024-04-07,1676,2,5,40,Cerveza Lager 6pack,8.9,2,17.8
1283,988,2024-04-07,1676,3,6,52,Desinfectante 1L,3.8,1,3.8
1283,988,2024-04-07,1676,1,3,18,Plátanos kg,2.1,1,2.1
1284,727,2023-07-01,1375,1,2,12,Chuletas de Cordero kg,22.9,3,68.7
1284,727,2023-07-01,1375,3,6,48,Detergente Líquido 1L,4.8,1,4.8
1284,727,2023-07-01,1375,4,8,65,Acondicionador 400ml,6.8,3,20.4
1284,727,2023-07-01,1375,2,4,33,Pepsi 1.5L,2.9,2,5.8
1284,727,2023-07-01,1375,4,8,69,Crema Hidratante 200ml,7.9,1,7.9
1284,727,2023-07-01,1375,4,8,67,Pasta Dental 100ml,3.5,2,7.0
1284,727,2023-07-01,1375,3,6,50,Jabón en Polvo 1kg,5.2,4,20.8
1285,573,2024-05-07,1812,1,2,11,Lomo de Cerdo kg,15.8,1,15.8
1285,573,2024-05-07,1812,1,3,17,Manzanas Rojas kg,3.4,2,6.8
1285,573,2024-05-07,1812,2,5,41,Vino Tinto 750ml,12.5,2,25.0
1285,573,2024-05-07,1812,2,5,41,Vino Tinto 750ml,12.5,3,37.5
